CAR_ID,MODEL_KEY,MODEL,YEAR_KEY,PRICE,MILEAGE,TAX,MPG,ENGINE_SIZE,TRANSMISSION,FUEL_TYPE
8472,13,E Class,2017,20200,20043,145,61.4,2,AUTOMATIC,DIESEL
8473,13,E Class,2017,20240,17793,20,72.4,2,SEMI-AUTO,DIESEL
8474,13,E Class,2017,20250,24639,20,72.4,2,AUTOMATIC,DIESEL
8475,13,E Class,2017,20250,40000,145,65.7,2,AUTOMATIC,DIESEL
8476,13,E Class,2017,20274,45186,145,70.6,2,AUTOMATIC,DIESEL
8477,13,E Class,2017,20282,42000,145,67.3,2,SEMI-AUTO,DIESEL
8478,13,E Class,2017,20291,33729,145,72.4,2,AUTOMATIC,DIESEL
8479,13,E Class,2017,20299,25479,20,72.4,2,SEMI-AUTO,DIESEL
8480,13,E Class,2017,20299,35958,145,61.4,2,SEMI-AUTO,DIESEL
8481,13,E Class,2017,20300,21531,30,61.4,2,AUTOMATIC,DIESEL
8482,13,E Class,2017,20300,23179,145,61.4,2,AUTOMATIC,DIESEL
8483,13,E Class,2017,20310,42150,20,72.4,2,SEMI-AUTO,DIESEL
8484,13,E Class,2017,20342,41547,20,72.4,2,SEMI-AUTO,DIESEL
8485,13,E Class,2017,20400,25069,145,72.4,2,SEMI-AUTO,DIESEL
8486,13,E Class,2017,20450,26296,150,61.4,2.1,AUTOMATIC,DIESEL
8487,13,E Class,2017,20472,32183,145,72.4,2,AUTOMATIC,DIESEL
8488,13,E Class,2017,20475,21851,30,65.7,2,AUTOMATIC,DIESEL
8489,13,E Class,2017,20480,30567,145,65.7,2,SEMI-AUTO,DIESEL
8490,13,E Class,2017,20490,30000,30,65.7,2,AUTOMATIC,DIESEL
8491,13,E Class,2017,20498,18330,145,72.4,2,AUTOMATIC,DIESEL
8492,13,E Class,2017,20498,20195,20,72.4,2,SEMI-AUTO,DIESEL
8493,13,E Class,2017,20498,32984,20,67.3,2,SEMI-AUTO,DIESEL
8494,13,E Class,2017,20498,35494,145,61.4,2,SEMI-AUTO,DIESEL
8495,13,E Class,2017,20498,36455,145,65.7,2,SEMI-AUTO,DIESEL
8496,13,E Class,2017,20500,22142,20,72.4,2,AUTOMATIC,DIESEL
8497,13,E Class,2017,20500,30148,145,72.4,2,AUTOMATIC,DIESEL
8498,13,E Class,2017,20555,23656,30,65.7,2,SEMI-AUTO,DIESEL
8499,13,E Class,2017,20599,21494,145,72.4,2,SEMI-AUTO,DIESEL
8500,13,E Class,2017,20599,47400,145,65.7,2,SEMI-AUTO,DIESEL
8501,13,E Class,2017,20662,44965,20,67.3,2,SEMI-AUTO,DIESEL
8502,13,E Class,2017,20690,24325,145,65.7,2,AUTOMATIC,DIESEL
8503,13,E Class,2017,20699,26442,145,72.4,2,SEMI-AUTO,DIESEL
8504,13,E Class,2017,20699,31871,145,67.3,2,SEMI-AUTO,DIESEL
8505,13,E Class,2017,20700,9150,30,65.7,2,AUTOMATIC,DIESEL
8506,13,E Class,2017,20737,22122,145,65.7,2,AUTOMATIC,DIESEL
8507,13,E Class,2017,20749,30123,145,61.4,2,SEMI-AUTO,DIESEL
8508,13,E Class,2017,20789,22960,150,72.4,2,SEMI-AUTO,DIESEL
8509,13,E Class,2017,20792,17000,145,72.4,2,SEMI-AUTO,DIESEL
8510,13,E Class,2017,20795,28348,145,65.7,2,SEMI-AUTO,DIESEL
8511,13,E Class,2017,20849,14021,145,65.7,2,AUTOMATIC,DIESEL
8512,13,E Class,2017,20849,23472,145,72.4,2,SEMI-AUTO,DIESEL
8513,13,E Class,2017,20880,37000,30,65.7,2,AUTOMATIC,DIESEL
8514,13,E Class,2017,20882,65789,30,65.7,2,SEMI-AUTO,DIESEL
8515,13,E Class,2017,20899,28878,145,72.4,2,SEMI-AUTO,DIESEL
8516,13,E Class,2017,20899,29500,145,72.4,2,SEMI-AUTO,DIESEL
8517,13,E Class,2017,20905,28431,165,52.3,3,AUTOMATIC,DIESEL
8518,13,E Class,2017,20940,17227,20,72.4,2,SEMI-AUTO,DIESEL
8519,13,E Class,2017,20980,15843,145,56.5,2.1,SEMI-AUTO,DIESEL
8520,13,E Class,2017,20980,15843,145,56.5,2.1,SEMI-AUTO,DIESEL
8521,13,E Class,2017,20980,32106,145,65.7,2,SEMI-AUTO,DIESEL
8522,13,E Class,2017,20981,24800,145,65.7,2,SEMI-AUTO,DIESEL
8523,13,E Class,2017,20989,21756,30,65.7,2,SEMI-AUTO,DIESEL
8524,13,E Class,2017,20990,25000,145,65.7,2,AUTOMATIC,DIESEL
8525,13,E Class,2017,20991,28194,20,72.4,2,AUTOMATIC,DIESEL
8526,13,E Class,2017,20992,16534,20,72.4,2,SEMI-AUTO,DIESEL
8527,13,E Class,2017,20995,32497,20,67.3,2,SEMI-AUTO,DIESEL
8528,13,E Class,2017,20997,20730,145,65.7,2,AUTOMATIC,DIESEL
8529,13,E Class,2017,20998,16016,145,72.4,2,SEMI-AUTO,DIESEL
8530,13,E Class,2017,20998,17751,150,52.3,3,SEMI-AUTO,DIESEL
8531,13,E Class,2017,20998,17890,160,52.3,3,SEMI-AUTO,DIESEL
8532,13,E Class,2017,20998,21352,20,72.4,2,SEMI-AUTO,DIESEL
8533,13,E Class,2017,20998,21929,30,65.7,2,SEMI-AUTO,DIESEL
8534,13,E Class,2017,20998,22930,145,72.4,2,SEMI-AUTO,DIESEL
8535,13,E Class,2017,20998,27671,145,72.4,2,SEMI-AUTO,DIESEL
8536,13,E Class,2017,20998,29816,145,61.4,2,SEMI-AUTO,DIESEL
8537,13,E Class,2017,20999,11404,160,52.3,3,AUTOMATIC,DIESEL
8538,13,E Class,2017,20999,25454,145,61.4,2,AUTOMATIC,DIESEL
8539,13,E Class,2017,20999,43232,145,65.7,2,SEMI-AUTO,DIESEL
8540,13,E Class,2017,21000,30892,30,65.7,2,AUTOMATIC,DIESEL
8541,13,E Class,2017,21099,38488,145,65.7,2,SEMI-AUTO,DIESEL
8542,13,E Class,2017,21142,26928,145,67.3,2,AUTOMATIC,DIESEL
8543,13,E Class,2017,21149,23032,20,72.4,2,SEMI-AUTO,DIESEL
8544,13,E Class,2017,21149,29146,145,65.7,2,SEMI-AUTO,DIESEL
8545,13,E Class,2017,21156,15815,145,67.3,2,AUTOMATIC,DIESEL
8546,13,E Class,2017,21182,29200,145,65.7,2,SEMI-AUTO,DIESEL
8547,13,E Class,2017,21190,20000,145,67.3,2,AUTOMATIC,DIESEL
8548,13,E Class,2017,21199,25245,145,67.3,2,SEMI-AUTO,DIESEL
8549,13,E Class,2017,21199,29128,145,67.3,2,SEMI-AUTO,DIESEL
8550,13,E Class,2017,21237,24463,165,52.3,3,AUTOMATIC,DIESEL
8551,13,E Class,2017,21290,21165,160,52.3,3,SEMI-AUTO,DIESEL
8552,13,E Class,2017,21290,34123,145,54.3,3,AUTOMATIC,DIESEL
8553,13,E Class,2017,21299,20852,145,72.4,2,SEMI-AUTO,DIESEL
8554,13,E Class,2017,21299,21787,145,65.7,2,SEMI-AUTO,DIESEL
8555,13,E Class,2017,21299,23429,145,61.4,2,SEMI-AUTO,DIESEL
8556,13,E Class,2017,21299,32335,20,67.3,2,SEMI-AUTO,DIESEL
8557,13,E Class,2017,21323,23448,165,52.3,3,AUTOMATIC,DIESEL
8558,13,E Class,2017,21391,16654,145,72.4,2,SEMI-AUTO,DIESEL
8559,13,E Class,2017,21399,16753,145,72.4,2,SEMI-AUTO,DIESEL
8560,13,E Class,2017,21399,18941,145,72.4,2,SEMI-AUTO,DIESEL
8561,13,E Class,2017,21399,19995,145,72.4,2,SEMI-AUTO,DIESEL
8562,13,E Class,2017,21399,20650,145,72.4,2,AUTOMATIC,DIESEL
8563,13,E Class,2017,21450,19577,145,61.4,2,SEMI-AUTO,DIESEL
8564,13,E Class,2017,21456,13503,145,65.7,2,AUTOMATIC,DIESEL
8565,13,E Class,2017,21480,39975,145,61.4,2,SEMI-AUTO,DIESEL
8566,13,E Class,2017,21495,18658,145,67.3,2,SEMI-AUTO,DIESEL
8567,13,E Class,2017,21495,32080,145,54.3,3,AUTOMATIC,DIESEL
8568,13,E Class,2017,21498,20636,160,52.3,3,SEMI-AUTO,DIESEL
8569,13,E Class,2017,21498,23084,150,61.4,2,AUTOMATIC,DIESEL
8570,13,E Class,2017,21498,31750,145,61.4,2,SEMI-AUTO,DIESEL
8571,13,E Class,2017,21499,21716,145,67.3,2,SEMI-AUTO,DIESEL
8572,13,E Class,2017,21499,24938,145,67.3,2,SEMI-AUTO,DIESEL
8573,13,E Class,2017,21499,32365,30,61.4,2,SEMI-AUTO,DIESEL
8574,13,E Class,2017,21500,25000,150,61.4,2,AUTOMATIC,DIESEL
8575,13,E Class,2017,21500,26508,145,61.4,2,SEMI-AUTO,DIESEL
8576,13,E Class,2017,21500,29138,30,65.7,2,AUTOMATIC,DIESEL
8577,13,E Class,2017,21599,28234,145,65.7,2,SEMI-AUTO,DIESEL
8578,13,E Class,2017,21599,28823,20,67.3,2,SEMI-AUTO,DIESEL
8579,13,E Class,2017,21602,40690,145,54.3,3,SEMI-AUTO,DIESEL
8580,13,E Class,2017,21607,20112,165,52.3,3,AUTOMATIC,DIESEL
8581,13,E Class,2017,21690,22484,145,65.7,2,SEMI-AUTO,DIESEL
8582,13,E Class,2017,21699,19457,145,72.4,2,SEMI-AUTO,DIESEL
8583,13,E Class,2017,21699,31459,145,65.7,2,SEMI-AUTO,DIESEL
8584,13,E Class,2017,21732,18636,20,67.3,2,SEMI-AUTO,DIESEL
8585,13,E Class,2017,21734,17327,145,65.7,2,AUTOMATIC,DIESEL
8586,13,E Class,2017,21752,33090,145,61.4,2,SEMI-AUTO,DIESEL
8587,13,E Class,2017,21799,28078,145,65.7,2,SEMI-AUTO,DIESEL
8588,13,E Class,2017,21799,37034,30,65.7,2,SEMI-AUTO,DIESEL
8589,13,E Class,2017,21820,20952,145,54.3,3,AUTOMATIC,DIESEL
8590,13,E Class,2017,21832,32232,145,61.4,2,SEMI-AUTO,DIESEL
8591,13,E Class,2017,21849,17285,145,61.4,2,SEMI-AUTO,DIESEL
8592,13,E Class,2017,21890,26000,145,72.4,2,AUTOMATIC,DIESEL
8593,13,E Class,2017,21890,26932,160,52.3,3,SEMI-AUTO,DIESEL
8594,13,E Class,2017,21899,24195,145,65.7,2,SEMI-AUTO,DIESEL
8595,13,E Class,2017,21900,35598,145,61.4,2,AUTOMATIC,DIESEL
8596,13,E Class,2017,21950,19156,160,52.3,3,SEMI-AUTO,DIESEL
8597,13,E Class,2017,21950,26355,145,65.7,2,AUTOMATIC,DIESEL
8598,13,E Class,2017,21972,44000,30,65.7,2,SEMI-AUTO,DIESEL
8599,13,E Class,2017,21980,20846,145,67.3,2,AUTOMATIC,DIESEL
8600,13,E Class,2017,21989,23211,145,65.7,2,SEMI-AUTO,DIESEL
8601,13,E Class,2017,21990,12069,145,65.7,2,AUTOMATIC,DIESEL
8602,13,E Class,2017,21990,17729,145,61.4,2,AUTOMATIC,DIESEL
8603,13,E Class,2017,21990,23966,145,72.4,2,SEMI-AUTO,DIESEL
8604,13,E Class,2017,21990,24000,145,65.7,2,SEMI-AUTO,DIESEL
8605,13,E Class,2017,21990,27000,30,65.7,2,AUTOMATIC,DIESEL
8606,13,E Class,2017,21998,16062,145,52.3,3,SEMI-AUTO,DIESEL
8607,13,E Class,2017,21998,18812,150,65.7,2,SEMI-AUTO,DIESEL
8608,13,E Class,2017,21998,19249,145,65.7,2,SEMI-AUTO,DIESEL
8609,13,E Class,2017,21998,20044,145,61.4,2,SEMI-AUTO,DIESEL
8610,13,E Class,2017,21998,20239,160,52.3,3,SEMI-AUTO,DIESEL
8611,13,E Class,2017,21998,21707,145,61.4,2,AUTOMATIC,DIESEL
8612,13,E Class,2017,21999,11330,30,61.4,2,AUTOMATIC,DIESEL
8613,13,E Class,2017,21999,11630,145,72.4,2,SEMI-AUTO,DIESEL
8614,13,E Class,2017,21999,18406,145,65.7,2,SEMI-AUTO,DIESEL
8615,13,E Class,2017,22000,22990,145,65.7,2,SEMI-AUTO,DIESEL
8616,13,E Class,2017,22000,24749,145,61.4,2,SEMI-AUTO,DIESEL
8617,13,E Class,2017,22099,15617,145,67.3,2,SEMI-AUTO,DIESEL
8618,13,E Class,2017,22099,16977,145,65.7,2,SEMI-AUTO,DIESEL
8619,13,E Class,2017,22099,22645,145,65.7,2,SEMI-AUTO,DIESEL
8620,13,E Class,2017,22149,13797,145,61.4,2,SEMI-AUTO,DIESEL
8621,13,E Class,2017,22150,27425,145,61.4,2,AUTOMATIC,DIESEL
8622,13,E Class,2017,22151,24335,145,61.4,2,SEMI-AUTO,DIESEL
8623,13,E Class,2017,22199,13402,145,61.4,2,SEMI-AUTO,DIESEL
8624,13,E Class,2017,22199,16350,145,67.3,2,SEMI-AUTO,DIESEL
8625,13,E Class,2017,22215,27797,145,61.4,2,AUTOMATIC,DIESEL
8626,13,E Class,2017,22225,26270,145,61.4,2,AUTOMATIC,DIESEL
8627,13,E Class,2017,22250,19225,145,61.4,2,SEMI-AUTO,DIESEL
8628,13,E Class,2017,22270,13398,165,52.3,3,AUTOMATIC,DIESEL
8629,13,E Class,2017,22299,18557,145,65.7,2,AUTOMATIC,DIESEL
8630,13,E Class,2017,22299,19725,145,65.7,2,SEMI-AUTO,DIESEL
8631,13,E Class,2017,22299,21702,145,65.7,2,SEMI-AUTO,DIESEL
8632,13,E Class,2017,22299,22810,145,65.7,2,SEMI-AUTO,DIESEL
8633,13,E Class,2017,22332,20830,145,61.4,2,AUTOMATIC,DIESEL
8634,13,E Class,2017,22350,14850,145,61.4,2,SEMI-AUTO,DIESEL
8635,13,E Class,2017,22380,16012,145,61.4,2,SEMI-AUTO,DIESEL
8636,13,E Class,2017,22399,13284,145,65.7,2,SEMI-AUTO,DIESEL
8637,13,E Class,2017,22399,19000,145,65.7,2,AUTOMATIC,DIESEL
8638,13,E Class,2017,22444,10547,165,52.3,3,AUTOMATIC,DIESEL
8639,13,E Class,2017,22470,19954,145,61.4,2,AUTOMATIC,DIESEL
8640,13,E Class,2017,22480,17897,145,61.4,2,SEMI-AUTO,DIESEL
8641,13,E Class,2017,22480,18060,145,61.4,2,SEMI-AUTO,DIESEL
8642,13,E Class,2017,22480,19092,145,65.7,2,SEMI-AUTO,DIESEL
8643,13,E Class,2017,22480,24723,145,65.7,2,SEMI-AUTO,DIESEL
8644,13,E Class,2017,22480,40239,30,65.7,2,SEMI-AUTO,DIESEL
8645,13,E Class,2017,22482,18902,145,65.7,2,AUTOMATIC,DIESEL
8646,13,E Class,2017,22495,29169,30,61.4,2,SEMI-AUTO,DIESEL
8647,13,E Class,2017,22498,25827,145,61.4,2,AUTOMATIC,DIESEL
8648,13,E Class,2017,22499,19228,145,65.7,2,SEMI-AUTO,DIESEL
8649,13,E Class,2017,22499,19493,145,65.7,2,SEMI-AUTO,DIESEL
8650,13,E Class,2017,22499,21000,30,65.7,2,SEMI-AUTO,DIESEL
8651,13,E Class,2017,22499,21301,145,65.7,2,SEMI-AUTO,DIESEL
8652,13,E Class,2017,22499,29631,145,57.7,2,AUTOMATIC,DIESEL
8653,13,E Class,2017,22500,18634,145,65.7,2,SEMI-AUTO,DIESEL
8654,13,E Class,2017,22549,11900,145,65.7,2,SEMI-AUTO,DIESEL
8655,13,E Class,2017,22576,23669,165,51.4,3,SEMI-AUTO,DIESEL
8656,13,E Class,2017,22594,22702,145,67.3,2,AUTOMATIC,DIESEL
8657,13,E Class,2017,22706,29556,30,65.7,2,SEMI-AUTO,DIESEL
8658,13,E Class,2017,22740,25567,145,51.4,3,AUTOMATIC,DIESEL
8659,13,E Class,2017,22750,20737,145,65.7,2,AUTOMATIC,DIESEL
8660,13,E Class,2017,22780,20774,145,65.7,2,SEMI-AUTO,DIESEL
8661,13,E Class,2017,22789,7700,145,65.7,2,SEMI-AUTO,DIESEL
8662,13,E Class,2017,22881,15756,165,50.4,3,SEMI-AUTO,DIESEL
8663,13,E Class,2017,22890,34934,150,61.4,2,AUTOMATIC,DIESEL
8664,13,E Class,2017,22900,26000,150,58.9,2,AUTOMATIC,DIESEL
8665,13,E Class,2017,22970,22699,145,70.6,2,SEMI-AUTO,DIESEL
8666,13,E Class,2017,22980,18038,145,65.7,2,SEMI-AUTO,DIESEL
8667,13,E Class,2017,22980,20425,145,61.4,2,SEMI-AUTO,DIESEL
8668,13,E Class,2017,22980,32861,145,61.4,2,SEMI-AUTO,DIESEL
8669,13,E Class,2017,22998,9926,150,65.7,2,SEMI-AUTO,DIESEL
8670,13,E Class,2017,22998,16910,145,65.7,2,SEMI-AUTO,DIESEL
8671,13,E Class,2017,22998,27542,30,65.7,2,AUTOMATIC,DIESEL
8672,13,E Class,2017,22999,14695,145,61.4,2,SEMI-AUTO,DIESEL
8673,13,E Class,2017,22999,20000,30,65.7,2,SEMI-AUTO,DIESEL
8674,13,E Class,2017,23072,16931,145,65.7,2,SEMI-AUTO,DIESEL
8675,13,E Class,2017,23250,7521,145,61.4,2,SEMI-AUTO,DIESEL
8676,13,E Class,2017,23299,24000,145,65.7,2,SEMI-AUTO,DIESEL
8677,13,E Class,2017,23372,53203,160,51.4,3,SEMI-AUTO,DIESEL
8678,13,E Class,2017,23390,18362,145,70.6,2,SEMI-AUTO,DIESEL
8679,13,E Class,2017,23462,17360,145,51.4,3,SEMI-AUTO,DIESEL
8680,13,E Class,2017,23480,16635,145,65.7,2,SEMI-AUTO,DIESEL
8681,13,E Class,2017,23480,18444,145,65.7,2,SEMI-AUTO,DIESEL
8682,13,E Class,2017,23480,23997,145,65.7,2,SEMI-AUTO,DIESEL
8683,13,E Class,2017,23499,7898,145,67.3,2,SEMI-AUTO,DIESEL
8684,13,E Class,2017,23499,20776,125,58.9,2,SEMI-AUTO,DIESEL
8685,13,E Class,2017,23499,21695,145,57.7,2,AUTOMATIC,DIESEL
8686,13,E Class,2017,23499,40659,145,65.7,2,SEMI-AUTO,DIESEL
8687,13,E Class,2017,23599,9012,145,65.7,2,SEMI-AUTO,DIESEL
8688,13,E Class,2017,23599,19328,30,61.4,2,SEMI-AUTO,DIESEL
8689,13,E Class,2017,23899,25479,145,65.7,2,SEMI-AUTO,DIESEL
8690,13,E Class,2017,23991,16533,145,61.4,2,SEMI-AUTO,DIESEL
8691,13,E Class,2017,23995,16820,145,51.4,3,SEMI-AUTO,DIESEL
8692,13,E Class,2017,23995,19300,30,65.7,2,SEMI-AUTO,DIESEL
8693,13,E Class,2017,24248,31000,30,70.6,2,AUTOMATIC,DIESEL
8694,13,E Class,2017,24299,18701,145,54.3,3,SEMI-AUTO,DIESEL
8695,13,E Class,2017,24299,20000,145,54.3,3,SEMI-AUTO,DIESEL
8696,13,E Class,2017,24399,23166,145,65.7,2,SEMI-AUTO,DIESEL
8697,13,E Class,2017,24480,17636,145,65.7,2,SEMI-AUTO,DIESEL
8698,13,E Class,2017,24480,19727,145,51.4,3,SEMI-AUTO,DIESEL
8699,13,E Class,2017,24480,22469,145,51.4,3,SEMI-AUTO,DIESEL
8700,13,E Class,2017,24500,8674,145,65.7,2,AUTOMATIC,DIESEL
8701,13,E Class,2017,24702,17337,145,61.4,2,AUTOMATIC,DIESEL
8702,13,E Class,2017,24750,15713,145,65.7,2,SEMI-AUTO,DIESEL
8703,13,E Class,2017,24799,7501,145,57.7,2,AUTOMATIC,DIESEL
8704,13,E Class,2017,24890,22785,30,61.4,2,SEMI-AUTO,DIESEL
8705,13,E Class,2017,24900,17736,145,58.9,2,AUTOMATIC,DIESEL
8706,13,E Class,2017,24900,28500,150,70.6,2,AUTOMATIC,DIESEL
8707,13,E Class,2017,24912,9661,30,65.7,2,SEMI-AUTO,DIESEL
8708,13,E Class,2017,24980,19893,145,54.3,3,SEMI-AUTO,DIESEL
8709,13,E Class,2017,24980,27993,145,65.7,2,SEMI-AUTO,DIESEL
8710,13,E Class,2017,24989,10776,145,58.9,2,AUTOMATIC,DIESEL
8711,13,E Class,2017,24992,23468,30,61.4,2,SEMI-AUTO,DIESEL
8712,13,E Class,2017,25124,31968,145,61.4,2,AUTOMATIC,DIESEL
8713,13,E Class,2017,25450,19780,30,61.4,2,SEMI-AUTO,DIESEL
8714,13,E Class,2017,25995,22000,145,70.6,2,AUTOMATIC,DIESEL
8715,13,E Class,2017,26027,20575,145,40.4,2,SEMI-AUTO,PETROL
8716,13,E Class,2017,26480,11776,145,51.4,3,SEMI-AUTO,DIESEL
8717,13,E Class,2017,26499,21654,145,65.7,2,SEMI-AUTO,DIESEL
8718,13,E Class,2017,26995,29900,145,70.6,2,SEMI-AUTO,DIESEL
8719,13,E Class,2017,27250,26000,145,70.6,2,SEMI-AUTO,DIESEL
8720,13,E Class,2017,27298,18403,145,40.4,2,SEMI-AUTO,PETROL
8721,13,E Class,2017,27400,17045,145,40.4,2,AUTOMATIC,PETROL
8722,13,E Class,2017,27480,10472,145,70.6,2,AUTOMATIC,DIESEL
8723,13,E Class,2017,28012,11340,145,40.4,2,SEMI-AUTO,PETROL
8724,13,E Class,2017,28800,14566,145,40.4,2,AUTOMATIC,PETROL
8725,13,E Class,2017,28995,27442,150,51.4,3,SEMI-AUTO,DIESEL
8726,13,E Class,2017,29950,43000,145,33.6,3,AUTOMATIC,PETROL
8727,13,E Class,2017,29995,24531,145,40.4,2,SEMI-AUTO,PETROL
8728,13,E Class,2017,30732,9076,145,40.4,2,SEMI-AUTO,PETROL
8729,13,E Class,2017,30890,26011,145,33.6,3,SEMI-AUTO,PETROL
8730,13,E Class,2017,30996,21055,150,33.6,3,SEMI-AUTO,PETROL
8731,13,E Class,2017,31950,21000,145,33.6,3,AUTOMATIC,PETROL
8732,13,E Class,2017,31995,26869,145,41.5,3,SEMI-AUTO,DIESEL
8733,13,E Class,2017,31995,49000,300,32.8,3,AUTOMATIC,PETROL
8734,13,E Class,2017,31997,13553,145,33.6,3,AUTOMATIC,PETROL
8735,13,E Class,2017,32695,20000,145,33.6,3,SEMI-AUTO,PETROL
8736,13,E Class,2017,32990,42000,145,33.6,3,AUTOMATIC,PETROL
8737,13,E Class,2017,34980,26129,300,32.8,3,SEMI-AUTO,PETROL
8738,13,E Class,2017,36980,13095,145,33.6,3,SEMI-AUTO,PETROL
8739,13,E Class,2017,54999,18682,150,31,4,SEMI-AUTO,PETROL
8740,13,E Class,2018,18600,50711,145,72.4,2,AUTOMATIC,DIESEL
8741,13,E Class,2018,19000,32143,145,72.4,2,AUTOMATIC,DIESEL
8742,13,E Class,2018,19000,32250,145,72.4,2,AUTOMATIC,DIESEL
8743,13,E Class,2018,19000,32489,145,72.4,2,AUTOMATIC,DIESEL
8744,13,E Class,2018,19000,32555,145,72.4,2,AUTOMATIC,DIESEL
8745,13,E Class,2018,19000,32951,145,72.4,2,AUTOMATIC,DIESEL
8746,13,E Class,2018,19000,34150,145,72.4,2,AUTOMATIC,DIESEL
8747,13,E Class,2018,19000,34788,145,72.4,2,AUTOMATIC,DIESEL
8748,13,E Class,2018,19000,35717,150,72.4,2,AUTOMATIC,DIESEL
8749,13,E Class,2018,19800,33080,145,72.4,2,AUTOMATIC,DIESEL
8750,13,E Class,2018,19899,26439,145,72.4,2,AUTOMATIC,DIESEL
8751,13,E Class,2018,19900,35657,145,67.3,2,AUTOMATIC,DIESEL
8752,13,E Class,2018,20000,19419,150,61.4,2,AUTOMATIC,DIESEL
8753,13,E Class,2018,20000,21513,145,61.4,2,AUTOMATIC,DIESEL
8754,13,E Class,2018,20000,28000,150,72.4,2,AUTOMATIC,DIESEL
8755,13,E Class,2018,20000,31215,150,72.4,2,AUTOMATIC,DIESEL
8756,13,E Class,2018,20250,24147,145,72.4,2,AUTOMATIC,DIESEL
8757,13,E Class,2018,20300,26692,145,72.4,2,AUTOMATIC,DIESEL
8758,13,E Class,2018,20399,33059,145,65.7,2,AUTOMATIC,DIESEL
8759,13,E Class,2018,20485,31784,145,72.4,2,SEMI-AUTO,DIESEL
8760,13,E Class,2018,20599,22073,145,72.4,2,AUTOMATIC,DIESEL
8761,13,E Class,2018,20795,42097,145,65.7,2,SEMI-AUTO,DIESEL
8762,13,E Class,2018,20800,28759,150,72.4,2,AUTOMATIC,DIESEL
8763,13,E Class,2018,20800,30493,150,72.4,2,AUTOMATIC,DIESEL
8764,13,E Class,2018,20800,30818,150,72.4,2,AUTOMATIC,DIESEL
8765,13,E Class,2018,20800,31165,150,72.4,2,AUTOMATIC,DIESEL
8766,13,E Class,2018,20800,31255,150,72.4,2,AUTOMATIC,DIESEL
8767,13,E Class,2018,20800,31629,150,72.4,2,AUTOMATIC,DIESEL
8768,13,E Class,2018,20800,32712,150,72.4,2,AUTOMATIC,DIESEL
8769,13,E Class,2018,20900,31034,145,61.4,2,AUTOMATIC,DIESEL
8770,13,E Class,2018,20980,32600,145,72.4,2,SEMI-AUTO,DIESEL
8771,13,E Class,2018,20999,17697,145,72.4,2,AUTOMATIC,DIESEL
8772,13,E Class,2018,21000,29679,145,72.4,2,AUTOMATIC,DIESEL
8773,13,E Class,2018,21000,39381,150,65.7,2,AUTOMATIC,DIESEL
8774,13,E Class,2018,21331,41530,145,65.7,2,SEMI-AUTO,DIESEL
8775,13,E Class,2018,21386,22264,145,65.7,2,SEMI-AUTO,DIESEL
8776,13,E Class,2018,21490,25978,145,61.4,2,SEMI-AUTO,DIESEL
8777,13,E Class,2018,21495,36563,150,72.4,2,SEMI-AUTO,DIESEL
8778,13,E Class,2018,21498,25454,150,72.4,2,SEMI-AUTO,DIESEL
8779,13,E Class,2018,21499,20420,145,72.4,2,AUTOMATIC,DIESEL
8780,13,E Class,2018,21499,27322,145,72.4,2,SEMI-AUTO,DIESEL
8781,13,E Class,2018,21500,20304,145,72.4,2,AUTOMATIC,DIESEL
8782,13,E Class,2018,21500,27459,145,72.4,2,AUTOMATIC,DIESEL
8783,13,E Class,2018,21500,31281,145,72.4,2,AUTOMATIC,DIESEL
8784,13,E Class,2018,21500,32131,145,72.4,2,AUTOMATIC,DIESEL
8785,13,E Class,2018,21790,20837,150,61.4,2,SEMI-AUTO,DIESEL
8786,13,E Class,2018,21799,19886,145,72.4,2,SEMI-AUTO,DIESEL
8787,13,E Class,2018,21899,22985,150,65.7,2,SEMI-AUTO,DIESEL
8788,13,E Class,2018,21899,22985,145,65.7,2,AUTOMATIC,DIESEL
8789,13,E Class,2018,21990,25000,145,65.7,2,AUTOMATIC,DIESEL
8790,13,E Class,2018,21990,32153,145,61.4,2,SEMI-AUTO,DIESEL
8791,13,E Class,2018,21995,26569,145,72.4,2,SEMI-AUTO,DIESEL
8792,13,E Class,2018,21999,26981,145,65.7,2,SEMI-AUTO,DIESEL
8793,13,E Class,2018,21999,40000,145,72.4,2,SEMI-AUTO,DIESEL
8794,13,E Class,2018,22049,20457,145,65.7,2,SEMI-AUTO,DIESEL
8795,13,E Class,2018,22240,14236,145,72.4,2,SEMI-AUTO,DIESEL
8796,13,E Class,2018,22250,16189,150,65.7,2,AUTOMATIC,DIESEL
8797,13,E Class,2018,22299,17571,145,65.7,2,SEMI-AUTO,DIESEL
8798,13,E Class,2018,22400,22503,145,67.3,2,SEMI-AUTO,DIESEL
8799,13,E Class,2018,22490,36000,145,72.4,2,AUTOMATIC,DIESEL
8800,13,E Class,2018,22499,15961,145,72.4,2,SEMI-AUTO,DIESEL
8801,13,E Class,2018,22499,26695,145,65.7,2,SEMI-AUTO,DIESEL
8802,13,E Class,2018,22500,32521,145,67.3,2,AUTOMATIC,DIESEL
8803,13,E Class,2018,22691,16806,145,61.4,2,AUTOMATIC,DIESEL
8804,13,E Class,2018,22699,18770,145,67.3,2,SEMI-AUTO,DIESEL
8805,13,E Class,2018,22699,29911,145,65.7,2,AUTOMATIC,DIESEL
